driverStandingsId,points,position,wins,raceId,driverId
57849,0,27,0,547,252
57848,0,23,0,547,251
57847,0,16,0,547,230
57846,1,11,0,547,223
57845,20,2,2,547,207
57844,8,6,0,547,224
57843,19,3,1,547,199
57842,6,8,0,547,250
57841,23,1,1,547,222
57912,0,25,0,548,235
57911,0,22,0,548,119
57910,0,37,0,548,260
57909,0,36,0,548,259
57908,0,35,0,548,232
57907,0,33,0,548,229
57906,0,27,0,548,211
57905,0,29,0,548,208
57904,0,28,0,548,258
57903,1,15,0,548,178
57902,0,24,0,548,205
57901,1,12,0,548,197
57900,0,34,0,548,257
57899,1,14,0,548,233
57898,0,23,0,548,239
57897,0,30,0,548,256
57896,4,10,0,548,255
57895,1,16,0,548,254
57894,0,21,0,548,246
57893,25,2,1,548,182
57892,0,19,0,548,253
57891,0,20,0,548,238
57890,8,7,0,548,200
57889,9,5,0,548,231
57888,7,8,0,548,221
57887,0,18,0,548,172
57886,0,32,0,548,237
57885,1,13,0,548,187
57884,0,31,0,548,252
57883,0,26,0,548,251
57882,0,17,0,548,230
57881,1,11,0,548,223
57880,22,4,2,548,207
57879,8,6,0,548,224
57878,23,3,1,548,199
57877,6,9,0,548,250
57876,32,1,2,548,222
57951,0,39,0,549,212
57950,0,38,0,549,261
57949,0,27,0,549,235
57948,0,23,0,549,119
57947,0,37,0,549,260
57946,0,32,0,549,259
57945,0,33,0,549,232
57944,0,22,0,549,229
57943,0,30,0,549,211
57942,0,31,0,549,208
57941,0,24,0,549,258
57940,3,13,0,549,178
57939,0,26,0,549,205
57938,1,16,0,549,197
57937,0,36,0,549,257
57936,2,14,0,549,233
57935,0,25,0,549,239
57934,0,29,0,549,256
57933,13,5,1,549,255
57932,1,18,0,549,254
57931,0,21,0,549,246
57930,31,2,1,549,182
57929,0,20,0,549,253
57928,4,11,0,549,238
57927,8,8,0,549,200
57926,9,6,0,549,231
57925,7,9,0,549,221
57924,0,19,0,549,172
57923,0,35,0,549,237
57922,1,17,0,549,187
57921,0,34,0,549,252
57920,0,28,0,549,251
57919,3,12,0,549,230
57918,1,15,0,549,223
57917,22,4,2,549,207
57916,8,7,0,549,224
57915,23,3,1,549,199
57914,6,10,0,549,250
57913,32,1,2,549,222
57992,0,41,0,550,263
57991,0,24,0,550,262
57990,0,39,0,550,212
57989,0,40,0,550,261
57988,0,28,0,550,235
57987,0,23,0,550,119
57986,0,38,0,550,260
57985,0,32,0,550,259
57984,0,34,0,550,232
57983,0,22,0,550,229
57982,0,30,0,550,211
57981,0,33,0,550,208
57980,0,26,0,550,258
57979,3,14,0,550,178
57978,0,27,0,550,205
57977,1,18,0,550,197
57976,0,37,0,550,257
57975,2,16,0,550,233
57974,0,25,0,550,239
57973,0,31,0,550,256
57972,13,6,1,550,255
57971,1,19,0,550,254
57970,0,21,0,550,246
57969,31,2,1,550,182
57968,0,20,0,550,253
57967,4,12,0,550,238
57966,14,5,0,550,200
57965,9,9,0,550,231
57964,10,7,0,550,221
57963,9,8,1,550,172
57962,0,36,0,550,237
57961,3,15,0,550,187
57960,0,35,0,550,252
57959,0,29,0,550,251
57958,3,13,0,550,230
57957,1,17,0,550,223
57956,23,4,2,550,207
57955,8,10,0,550,224
57954,27,3,1,550,199
57953,6,11,0,550,250
57952,32,1,2,550,222
58034,0,40,0,551,175
58033,0,42,0,551,263
58032,0,24,0,551,262
58031,0,38,0,551,212
58030,0,41,0,551,261
58029,0,29,0,551,235
58028,0,23,0,551,119
58027,0,39,0,551,260
58026,0,32,0,551,259
58025,0,34,0,551,232
58024,0,22,0,551,229
58023,0,26,0,551,211
58022,0,33,0,551,208
58021,0,27,0,551,258
58020,3,15,0,551,178
58019,0,28,0,551,205
58018,1,18,0,551,197
58017,0,37,0,551,257
58016,2,16,0,551,233
58015,0,25,0,551,239
58014,0,31,0,551,256
58013,16,5,1,551,255
58012,1,19,0,551,254
58011,0,21,0,551,246
58010,33,1,1,551,182
58009,0,20,0,551,253
58008,4,13,0,551,238
58007,14,6,0,551,200
58006,13,7,0,551,231
58005,10,8,0,551,221
58004,9,9,1,551,172
58003,0,36,0,551,237
58002,9,10,0,551,187
58001,0,35,0,551,252
58000,0,30,0,551,251
57999,3,14,0,551,230
57998,1,17,0,551,223
57997,32,2,3,551,207
57996,8,11,0,551,224
57995,28,4,1,551,199
57994,6,12,0,551,250
57993,32,3,2,551,222
58083,0,49,0,552,266
58082,0,48,0,552,245
58081,0,47,0,552,265
58080,0,46,0,552,264
58079,0,40,0,552,219
58078,0,33,0,552,267
58077,0,31,0,552,203
58076,0,41,0,552,175
58075,0,45,0,552,263
58074,0,24,0,552,262
58073,0,42,0,552,212
58072,0,44,0,552,261
58071,0,29,0,552,235
58070,0,23,0,552,119
58069,0,43,0,552,260
58068,0,34,0,552,259
58067,0,36,0,552,232
58066,0,22,0,552,229
58065,0,27,0,552,211
58064,0,35,0,552,208
58063,0,25,0,552,258
58062,3,16,0,552,178
58061,0,28,0,552,205
58060,1,18,0,552,197
58059,0,39,0,552,257
58058,4,14,0,552,233
58057,0,26,0,552,239
58056,0,32,0,552,256
58055,20,6,1,552,255
58054,1,19,0,552,254
58053,0,21,0,552,246
58052,39,1,1,552,182
58051,0,20,0,552,253
58050,4,13,0,552,238
58049,17,7,0,552,200
58048,22,5,1,552,231
58047,10,9,0,552,221
58046,10,8,1,552,172
58045,0,38,0,552,237
58044,9,10,0,552,187
58043,0,37,0,552,252
58042,0,30,0,552,251
58041,3,15,0,552,230
58040,1,17,0,552,223
58039,32,2,3,552,207
58038,8,11,0,552,224
58037,28,4,1,552,199
58036,6,12,0,552,250
58035,32,3,2,552,222
58134,0,45,0,553,269
58133,0,43,0,553,268
58132,0,51,0,553,266
58131,0,50,0,553,245
58130,0,49,0,553,265
58129,0,48,0,553,264
58128,0,42,0,553,219
58127,0,21,0,553,267
58126,0,34,0,553,203
58125,1,20,0,553,175
58124,0,47,0,553,263
58123,0,27,0,553,262
58122,0,41,0,553,212
58121,0,46,0,553,261
58120,0,32,0,553,235
58119,0,24,0,553,119
58118,0,44,0,553,260
58117,0,36,0,553,259
58116,0,38,0,553,232
58115,0,26,0,553,229
58114,0,30,0,553,211
58113,0,37,0,553,208
58112,0,28,0,553,258
58111,3,16,0,553,178
58110,0,31,0,553,205
58109,1,18,0,553,197
58108,0,40,0,553,257
58107,8,11,0,553,233
58106,0,29,0,553,239
58105,0,35,0,553,256
58104,20,6,1,553,255
58103,1,19,0,553,254
58102,0,25,0,553,246
58101,48,1,2,553,182
58100,0,22,0,553,253
58099,4,15,0,553,238
58098,17,7,0,553,200
58097,22,5,1,553,231
58096,10,9,0,553,221
58095,10,8,1,553,172
58094,0,23,0,553,237
58093,9,10,0,553,187
58092,0,39,0,553,252
58091,0,33,0,553,251
58090,5,14,0,553,230
58089,1,17,0,553,223
58088,32,3,3,553,207
58087,8,12,0,553,224
58086,31,4,1,553,199
58085,6,13,0,553,250
58084,38,2,2,553,222
58186,0,44,0,554,270
58185,0,46,0,554,269
58184,0,43,0,554,268
58183,0,52,0,554,266
58182,0,51,0,554,245
58181,0,50,0,554,265
58180,0,49,0,554,264
58179,0,42,0,554,219
58178,0,22,0,554,267
58177,0,34,0,554,203
58176,1,20,0,554,175
58175,0,48,0,554,263
58174,0,29,0,554,262
58173,0,41,0,554,212
58172,0,47,0,554,261
58171,0,32,0,554,235
58170,0,26,0,554,119
58169,0,45,0,554,260
58168,0,36,0,554,259
58167,0,38,0,554,232
58166,0,28,0,554,229
58165,0,21,0,554,211
58164,0,37,0,554,208
58163,0,25,0,554,258
58162,12,8,1,554,178
58161,0,31,0,554,205
58160,1,18,0,554,197
58159,0,40,0,554,257
58158,12,9,0,554,233
58157,0,30,0,554,239
58156,0,35,0,554,256
58155,20,6,1,554,255
58154,1,19,0,554,254
58153,0,27,0,554,246
58152,54,1,2,554,182
58151,0,23,0,554,253
58150,6,15,0,554,238
58149,18,7,0,554,200
58148,22,5,1,554,231
58147,10,11,0,554,221
58146,10,10,1,554,172
58145,0,24,0,554,237
58144,9,12,0,554,187
58143,0,39,0,554,252
58142,0,33,0,554,251
58141,5,16,0,554,230
58140,1,17,0,554,223
58139,32,4,3,554,207
58138,8,13,0,554,224
58137,34,3,1,554,199
58136,6,14,0,554,250
58135,38,2,2,554,222
58239,0,51,0,555,247
58238,0,44,0,555,270
58237,0,46,0,555,269
58236,0,43,0,555,268
58235,0,53,0,555,266
58234,0,52,0,555,245
58233,0,50,0,555,265
58232,0,49,0,555,264
58231,0,41,0,555,219
58230,0,22,0,555,267
58229,0,34,0,555,203
58228,3,17,0,555,175
58227,0,48,0,555,263
58226,0,30,0,555,262
58225,0,42,0,555,212
58224,0,47,0,555,261
58223,0,33,0,555,235
58222,0,28,0,555,119
58221,0,45,0,555,260
58220,0,36,0,555,259
58219,0,38,0,555,232
58218,0,29,0,555,229
58217,0,21,0,555,211
58216,0,37,0,555,208
58215,0,27,0,555,258
58214,12,9,1,555,178
58213,0,32,0,555,205
58212,1,19,0,555,197
58211,0,40,0,555,257
58210,12,10,0,555,233
58209,0,26,0,555,239
58208,0,35,0,555,256
58207,20,6,1,555,255
58206,1,20,0,555,254
58205,0,24,0,555,246
58204,63,1,3,555,182
58203,0,23,0,555,253
58202,6,15,0,555,238
58201,18,7,0,555,200
58200,22,5,1,555,231
58199,10,12,0,555,221
58198,16,8,1,555,172
58197,0,25,0,555,237
58196,9,13,0,555,187
58195,0,39,0,555,252
58194,0,31,0,555,251
58193,5,16,0,555,230
58192,1,18,0,555,223
58191,32,4,3,555,207
58190,11,11,0,555,224
58189,35,3,1,555,199
58188,6,14,0,555,250
58187,42,2,2,555,222
58296,0,55,0,556,220
58295,0,53,0,556,271
58294,0,45,0,556,241
58293,0,40,0,556,152
58292,0,54,0,556,247
58291,0,46,0,556,270
58290,0,48,0,556,269
58289,0,44,0,556,268
58288,0,57,0,556,266
58287,0,56,0,556,245
58286,0,52,0,556,265
58285,0,51,0,556,264
58284,0,41,0,556,219
58283,0,23,0,556,267
58282,0,34,0,556,203
58281,3,18,0,556,175
58280,0,50,0,556,263
58279,0,30,0,556,262
58278,0,43,0,556,212
58277,0,49,0,556,261
58276,0,33,0,556,235
58275,0,28,0,556,119
58274,0,47,0,556,260
58273,0,36,0,556,259
58272,0,38,0,556,232
58271,0,29,0,556,229
58270,0,22,0,556,211
58269,0,37,0,556,208
58268,0,21,0,556,258
58267,16,9,1,556,178
58266,0,32,0,556,205
58265,1,19,0,556,197
58264,0,42,0,556,257
58263,12,10,0,556,233
58262,0,27,0,556,239
58261,0,35,0,556,256
58260,20,7,1,556,255
58259,1,20,0,556,254
58258,0,25,0,556,246
58257,69,1,3,556,182
58256,0,24,0,556,253
58255,7,14,0,556,238
58254,21,6,0,556,200
58253,22,5,1,556,231
58252,10,12,0,556,221
58251,16,8,1,556,172
58250,0,26,0,556,237
58249,9,13,0,556,187
58248,0,39,0,556,252
58247,0,31,0,556,251
58246,5,16,0,556,230
58354,0,46,0,557,240
58353,0,56,0,557,220
58352,0,54,0,557,271
58351,0,47,0,557,241
58350,0,41,0,557,152
58349,0,55,0,557,247
58348,0,39,0,557,270
58347,0,49,0,557,269
58346,0,45,0,557,268
58345,0,58,0,557,266
58344,0,57,0,557,245
58343,0,53,0,557,265
58342,0,52,0,557,264
58341,0,42,0,557,219
58340,0,23,0,557,267
58339,0,34,0,557,203
58338,3,18,0,557,175
58337,0,51,0,557,263
58336,0,30,0,557,262
58335,0,44,0,557,212
58334,0,50,0,557,261
58333,0,33,0,557,235
58332,0,28,0,557,119
58331,0,48,0,557,260
58330,0,36,0,557,259
58329,0,38,0,557,232
58328,0,29,0,557,229
58327,0,21,0,557,211
58326,0,37,0,557,208
58325,0,22,0,557,258
58324,16,9,1,557,178
58323,0,32,0,557,205
58322,1,19,0,557,197
58321,0,43,0,557,257
58320,12,10,0,557,233
58319,0,27,0,557,239
58318,0,35,0,557,256
58317,20,7,1,557,255
58316,1,20,0,557,254
58315,0,25,0,557,246
58314,72,1,3,557,182
58313,0,24,0,557,253
58312,7,14,0,557,238
58311,21,6,0,557,200
58310,31,5,2,557,231
58309,10,12,0,557,221
58308,16,8,1,557,172
58307,0,26,0,557,237
58306,9,13,0,557,187
58305,0,40,0,557,252
58304,0,31,0,557,251
58303,5,16,0,557,230
58302,5,17,0,557,223
58301,47,2,4,557,207
58300,11,11,0,557,224
58299,36,4,1,557,199
58298,6,15,0,557,250
58297,46,3,2,557,222
58412,0,25,0,558,240
58411,0,56,0,558,220
58410,0,54,0,558,271
58409,0,47,0,558,241
58408,0,42,0,558,152
58407,0,55,0,558,247
58406,0,40,0,558,270
58405,0,49,0,558,269
58404,0,46,0,558,268
58403,0,58,0,558,266
58402,0,57,0,558,245
58401,0,53,0,558,265
58400,0,52,0,558,264
58399,0,43,0,558,219
58398,0,23,0,558,267
58397,0,35,0,558,203
58396,5,18,0,558,175
58395,0,51,0,558,263
58394,0,31,0,558,262
58393,0,45,0,558,212
58392,0,50,0,558,261
58391,0,34,0,558,235
58390,0,29,0,558,119
58389,0,48,0,558,260
58388,0,37,0,558,259
58387,0,39,0,558,232
58386,0,30,0,558,229
58385,0,21,0,558,211
58384,0,38,0,558,208
58383,0,22,0,558,258
58382,19,8,1,558,178
58381,0,33,0,558,205
58380,1,19,0,558,197
58379,0,44,0,558,257
58378,12,11,0,558,233
58377,0,28,0,558,239
58376,0,36,0,558,256
58375,20,7,1,558,255
58374,1,20,0,558,254
58373,0,27,0,558,246
58372,72,1,3,558,182
58371,0,24,0,558,253
58370,7,14,0,558,238
58369,25,6,0,558,200
58368,31,5,2,558,231
58367,16,10,0,558,221
58366,16,9,1,558,172
58365,0,26,0,558,237
58364,9,13,0,558,187
58363,0,41,0,558,252
58362,0,32,0,558,251
58361,6,16,0,558,230
58360,5,17,0,558,223
58359,47,3,4,558,207
58358,11,12,0,558,224
58357,36,4,1,558,199
58356,6,15,0,558,250
58355,55,2,3,558,222
58473,0,48,0,559,274
58472,0,37,0,559,273
58471,0,32,0,559,272
58470,0,26,0,559,240
58469,0,59,0,559,220
58468,0,57,0,559,271
58467,0,50,0,559,241
58466,0,44,0,559,152
58465,0,58,0,559,247
58464,0,42,0,559,270
58463,0,52,0,559,269
58462,0,49,0,559,268
58461,0,61,0,559,266
58460,0,60,0,559,245
58459,0,56,0,559,265
58458,0,55,0,559,264
58457,0,45,0,559,219
58456,0,24,0,559,267
58455,0,36,0,559,203
58454,5,18,0,559,175
58453,0,54,0,559,263
58452,0,31,0,559,262
58451,0,47,0,559,212
58450,0,53,0,559,261
58449,0,35,0,559,235
58448,1,20,0,559,119
58447,0,51,0,559,260
58446,0,39,0,559,259
58445,0,41,0,559,232
58444,0,30,0,559,229
58443,0,22,0,559,211
58442,0,40,0,559,208
58441,0,23,0,559,258
58440,22,7,1,559,178
58439,0,34,0,559,205
58438,1,19,0,559,197
58437,0,46,0,559,257
58436,12,11,0,559,233
58435,0,29,0,559,239
58434,0,38,0,559,256
58433,20,8,1,559,255
58432,1,21,0,559,254
58431,0,28,0,559,246
58430,72,1,3,559,182
58429,0,25,0,559,253
58428,7,14,0,559,238
58427,25,6,0,559,200
58426,40,5,3,559,231
58425,20,9,0,559,221
58424,18,10,1,559,172
58423,0,27,0,559,237
58422,9,13,0,559,187
58421,0,43,0,559,252
58420,0,33,0,559,251
58419,6,16,0,559,230
58418,5,17,0,559,223
58417,47,3,4,559,207
58416,11,12,0,559,224
58415,42,4,1,559,199
58414,6,15,0,559,250
58413,55,2,3,559,222
58245,3,17,0,556,223
58244,41,3,4,556,207
58243,11,11,0,556,224
58242,35,4,1,556,199
58241,6,15,0,556,250
58240,42,2,2,556,222
56515,0,22,0,560,270
56514,0,21,0,560,187
56513,0,20,0,560,207
56512,0,19,0,560,238
56511,0,18,0,560,172
56510,0,17,0,560,230
56509,0,16,0,560,231
56508,0,15,0,560,197
56507,0,14,0,560,275
56506,0,13,0,560,224
56505,0,12,0,560,199
56504,0,11,0,560,253
56503,0,10,0,560,250
56502,0,9,0,560,254
56501,0,8,0,560,235
56500,0,7,0,560,223
56499,1,6,0,560,200
56498,2,5,0,560,222
56497,3,4,0,560,233
56496,4,3,0,560,252
56495,6,2,0,560,221
56494,9,1,1,560,182
56544,0,29,0,561,251
56543,0,28,0,561,255
56542,0,23,0,561,229
56541,0,21,0,561,278
56540,0,20,0,561,277
56539,0,17,0,561,239
56538,0,15,0,561,276
56537,0,27,0,561,270
56536,2,8,0,561,187
56535,1,9,0,561,207
56534,0,26,0,561,238
56533,0,25,0,561,172
56532,0,12,0,561,230
56531,6,3,0,561,231
56530,0,24,0,561,197
56529,0,22,0,561,275
56528,0,19,0,561,224
56527,0,18,0,561,199
56526,0,16,0,561,253
56525,0,14,0,561,250
56524,0,13,0,561,254
56523,0,11,0,561,235
56522,0,10,0,561,223
56521,5,4,0,561,200
56520,5,5,0,561,222
56519,3,7,0,561,233
56518,4,6,0,561,252
56517,6,2,0,561,221
56516,18,1,2,561,182
56575,0,30,0,562,232
56574,0,27,0,562,178
56573,0,31,0,562,251
56572,0,28,0,562,255
56571,0,26,0,562,229
56570,0,14,0,562,278
56569,0,24,0,562,277
56568,0,22,0,562,239
56567,0,20,0,562,276
56566,0,29,0,562,270
56565,2,10,0,562,187
56564,1,12,0,562,207
56563,0,19,0,562,238
56562,3,9,0,562,172
56561,0,16,0,562,230
56560,6,5,0,562,231
56559,0,13,0,562,197
56558,0,25,0,562,275
56557,1,11,0,562,224
56556,0,23,0,562,199
56555,0,21,0,562,253
56554,0,17,0,562,250
56553,0,18,0,562,254
56552,0,15,0,562,235
56551,9,3,1,562,223
56550,7,4,0,562,200
56549,5,6,0,562,222
56548,3,8,0,562,233
56547,4,7,0,562,252
56546,10,2,0,562,221
56545,24,1,2,562,182
56610,0,35,0,563,208
56609,0,34,0,563,279
56608,0,33,0,563,271
56607,0,27,0,563,256
56606,0,30,0,563,232
56605,0,20,0,563,178
56604,0,32,0,563,251
56603,4,8,0,563,255
56602,0,29,0,563,229
56601,2,12,0,563,278
56600,0,22,0,563,277
56599,0,26,0,563,239
56598,0,24,0,563,276
56597,0,31,0,563,270
56596,2,13,0,563,187
56595,1,16,0,563,207
56594,0,23,0,563,238
56593,3,10,0,563,172
56592,0,19,0,563,230
56591,15,2,1,563,231
56590,0,18,0,563,197
56589,0,28,0,563,275
56588,1,15,0,563,224
56587,3,11,0,563,199
56586,0,25,0,563,253
56585,1,14,0,563,250
56584,0,21,0,563,254
56583,0,17,0,563,235
56582,9,4,1,563,223
56581,7,5,0,563,200
56580,5,6,0,563,222
56579,3,9,0,563,233
56578,4,7,0,563,252
56577,10,3,0,563,221
56576,30,1,2,563,182
56647,0,37,0,564,265
56646,0,32,0,564,258
56645,0,36,0,564,208
56644,0,35,0,564,279
56643,0,28,0,564,271
56642,0,20,0,564,256
56641,0,31,0,564,232
56640,2,14,0,564,178
56639,0,34,0,564,251
56638,4,9,0,564,255
56637,0,30,0,564,229
56636,2,13,0,564,278
56635,0,23,0,564,277
56634,0,26,0,564,239
56633,0,25,0,564,276
56632,0,33,0,564,270
56631,2,12,0,564,187
56630,1,17,0,564,207
56629,0,24,0,564,238
56628,7,7,0,564,172
56627,0,21,0,564,230
56626,15,3,1,564,231
56625,0,19,0,564,197
56624,0,29,0,564,275
56623,1,16,0,564,224
56622,3,11,0,564,199
56621,0,27,0,564,253
56620,1,15,0,564,250
56619,0,22,0,564,254
56618,0,18,0,564,235
56617,15,2,1,564,223
56616,8,5,0,564,200
56615,8,6,0,564,222
56614,3,10,0,564,233
56613,4,8,0,564,252
56612,10,4,0,564,221
56611,39,1,3,564,182
56685,0,34,0,565,280
56684,0,38,0,565,265
56683,0,32,0,565,258
56682,0,37,0,565,208
56681,0,36,0,565,279
56680,0,28,0,565,271
56679,0,20,0,565,256
56678,0,31,0,565,232
56677,2,14,0,565,178
56676,0,35,0,565,251
56675,4,10,0,565,255
56674,0,30,0,565,229
56673,2,13,0,565,278
56672,0,23,0,565,277
56671,0,26,0,565,239
56670,0,25,0,565,276
56669,0,33,0,565,270
56668,2,12,0,565,187
56667,1,17,0,565,207
56666,0,24,0,565,238
56665,7,7,0,565,172
56664,0,21,0,565,230
56663,15,3,1,565,231
56662,0,18,0,565,197
56661,0,29,0,565,275
56660,2,15,0,565,224
56659,3,11,0,565,199
56658,0,27,0,565,253
56657,1,16,0,565,250
56656,0,22,0,565,254
56655,0,19,0,565,235
56654,15,2,1,565,223
56653,10,6,0,565,200
56652,14,5,0,565,222
56651,6,8,0,565,233
56650,4,9,0,565,252
56649,14,4,0,565,221
56648,48,1,4,565,182
56724,0,36,0,566,281
56723,0,34,0,566,280
56722,0,39,0,566,265
56721,0,32,0,566,258
56720,0,38,0,566,208
56719,0,37,0,566,279
56718,0,28,0,566,271
56717,0,22,0,566,256
56716,0,29,0,566,232
56715,2,14,0,566,178
56714,0,35,0,566,251
56713,4,10,0,566,255
56712,0,31,0,566,229
56711,2,13,0,566,278
56710,0,24,0,566,277
56709,0,26,0,566,239
56708,0,25,0,566,276
56707,0,33,0,566,270
56706,2,12,0,566,187
56705,1,17,0,566,207
56704,0,20,0,566,238
56703,10,6,0,566,172
56702,0,21,0,566,230
56701,17,4,1,566,231
56700,0,18,0,566,197
56699,0,30,0,566,275
56698,2,15,0,566,224
56697,3,11,0,566,199
56696,0,27,0,566,253
56695,1,16,0,566,250
56694,0,23,0,566,254
56693,0,19,0,566,235
56692,16,5,1,566,223
56691,10,7,0,566,200
56690,23,2,1,566,222
56689,6,8,0,566,233
56688,4,9,0,566,252
56687,20,3,0,566,221
56686,52,1,4,566,182
56764,0,40,0,567,282
56763,0,37,0,567,281
56762,0,34,0,567,280
56761,0,32,0,567,265
56760,0,33,0,567,258
56759,0,39,0,567,208
56758,0,38,0,567,279
56757,0,29,0,567,271
56756,0,22,0,567,256
56755,0,23,0,567,232
56754,2,16,0,567,178
56753,0,36,0,567,251
56752,4,11,0,567,255
56751,0,31,0,567,229
56750,2,15,0,567,278
56749,0,25,0,567,277
56748,0,27,0,567,239
56747,0,26,0,567,276
56746,0,35,0,567,270
56745,6,8,0,567,187
56744,3,14,0,567,207
56743,0,20,0,567,238
56742,10,6,0,567,172
56741,0,21,0,567,230
56740,26,2,2,567,231
56739,0,18,0,567,197
56738,0,30,0,567,275
56737,2,17,0,567,224
56736,3,13,0,567,199
56735,0,28,0,567,253
56734,4,12,0,567,250
56733,0,24,0,567,254
56732,0,19,0,567,235
56731,16,5,1,567,223
56730,10,7,0,567,200
56729,24,4,1,567,222
56728,6,9,0,567,233
56727,4,10,0,567,252
56726,26,3,0,567,221
56725,52,1,4,567,182
56806,0,42,0,568,283
56805,0,40,0,568,242
56804,0,41,0,568,282
56803,0,37,0,568,281
56802,0,34,0,568,280
56801,0,32,0,568,265
56800,0,33,0,568,258
56799,0,39,0,568,208
56798,0,38,0,568,279
56797,0,30,0,568,271
56796,0,23,0,568,256
56795,0,24,0,568,232
56794,4,13,0,568,178
56793,0,36,0,568,251
56792,4,11,0,568,255
56791,0,21,0,568,229
56790,2,17,0,568,278
56789,0,26,0,568,277
56788,0,28,0,568,239
56787,0,27,0,568,276
56786,0,35,0,568,270
56785,10,6,0,568,187
56784,3,15,0,568,207
56783,0,20,0,568,238
56782,10,7,0,568,172
56781,0,22,0,568,230
56780,26,3,2,568,231
56779,0,18,0,568,197
56778,0,31,0,568,275
56777,3,16,0,568,224
56776,3,14,0,568,199
56775,0,29,0,568,253
56774,4,12,0,568,250
56773,0,25,0,568,254
56772,0,19,0,568,235
56771,16,5,1,568,223
56770,10,8,0,568,200
56769,30,2,1,568,222
56768,6,10,0,568,233
56767,7,9,0,568,252
56766,26,4,0,568,221
56765,61,1,5,568,182
56850,0,33,0,569,284
56849,1,18,0,569,243
56848,0,44,0,569,283
56847,0,42,0,569,242
56846,0,43,0,569,282
56845,0,39,0,569,281
56844,0,36,0,569,280
56843,0,34,0,569,265
56842,0,35,0,569,258
56841,0,41,0,569,208
56840,0,40,0,569,279
56839,0,31,0,569,271
56838,0,24,0,569,256
56837,0,25,0,569,232
56836,4,13,0,569,178
56835,0,38,0,569,251
56834,6,11,0,569,255
56833,0,22,0,569,229
56832,2,17,0,569,278
56831,0,27,0,569,277
56830,0,29,0,569,239
56829,0,28,0,569,276
56828,0,37,0,569,270
56827,10,7,0,569,187
56826,3,15,0,569,207
56825,0,21,0,569,238
56824,10,8,0,569,172
56823,0,23,0,569,230
56822,35,3,3,569,231
56821,0,19,0,569,197
56820,0,32,0,569,275
56819,3,16,0,569,224
56818,3,14,0,569,199
56817,0,30,0,569,253
56816,7,10,0,569,250
56815,0,26,0,569,254
56814,0,20,0,569,235
56813,16,5,1,569,223
56812,14,6,0,569,200
56811,36,2,1,569,222
56810,6,12,0,569,233
56809,7,9,0,569,252
56808,26,4,0,569,221
56807,61,1,5,569,182
56895,0,37,0,570,246
56894,0,31,0,570,284
56893,1,19,0,570,243
56892,0,45,0,570,283
56891,0,43,0,570,242
56890,0,44,0,570,282
56889,0,40,0,570,281
56888,0,26,0,570,280
56887,0,35,0,570,265
56886,0,36,0,570,258
56885,0,42,0,570,208
56884,0,41,0,570,279
56883,0,34,0,570,271
56882,0,24,0,570,256
56881,0,25,0,570,232
56880,4,14,0,570,178
56879,0,39,0,570,251
56878,10,9,0,570,255
56877,0,22,0,570,229
56876,2,17,0,570,278
56875,0,28,0,570,277
56874,0,29,0,570,239
56873,0,30,0,570,276
56872,0,38,0,570,270
56871,19,5,1,570,187
56870,5,13,0,570,207
56869,1,18,0,570,238
56868,16,7,0,570,172
56867,0,23,0,570,230
56866,38,2,3,570,231
56865,0,20,0,570,197
56864,0,33,0,570,275
56863,3,16,0,570,224
56862,3,15,0,570,199
56861,0,32,0,570,253
56860,7,11,0,570,250
56859,0,27,0,570,254
56858,0,21,0,570,235
56857,16,6,1,570,223
56856,14,8,0,570,200
56855,36,3,1,570,222
56854,6,12,0,570,233
56853,7,10,0,570,252
56852,26,4,0,570,221
56851,61,1,5,570,182
56942,0,40,0,571,260
56941,0,38,0,571,257
56940,0,37,0,571,246
56939,0,31,0,571,284
56938,1,20,0,571,243
56937,0,47,0,571,283
56936,0,45,0,571,242
56935,0,46,0,571,282
56934,0,42,0,571,281
56933,0,25,0,571,280
56932,0,35,0,571,265
56931,0,36,0,571,258
56930,0,44,0,571,208
56929,0,43,0,571,279
56928,0,34,0,571,271
56927,0,24,0,571,256
56926,0,26,0,571,232
56925,4,14,0,571,178
56924,0,41,0,571,251
56923,10,9,0,571,255
56922,0,23,0,571,229
56921,2,17,0,571,278
56920,0,28,0,571,277
56919,0,29,0,571,239
56918,0,30,0,571,276
56917,0,39,0,571,270
56916,19,6,1,571,187
56915,9,11,0,571,207
56914,1,18,0,571,238
56913,16,7,0,571,172
56912,1,19,0,571,230
56911,47,2,4,571,231
56910,0,21,0,571,197
56909,0,33,0,571,275
56908,3,16,0,571,224
56907,3,15,0,571,199
56906,0,32,0,571,253
56905,7,12,0,571,250
56904,0,27,0,571,254
56903,0,22,0,571,235
56902,22,5,1,571,223
56901,14,8,0,571,200
56900,38,3,1,571,222
56899,6,13,0,571,233
56898,10,10,0,571,252
56897,26,4,0,571,221
56896,61,1,5,571,182
56990,0,47,0,572,285
56989,0,40,0,572,260
56988,0,38,0,572,257
56987,0,37,0,572,246
56986,0,31,0,572,284
56985,1,20,0,572,243
56984,0,48,0,572,283
56983,0,45,0,572,242
56982,0,46,0,572,282
56981,0,42,0,572,281
56980,0,25,0,572,280
56979,0,35,0,572,265
56978,0,36,0,572,258
56977,0,44,0,572,208
56976,0,43,0,572,279
56975,0,34,0,572,271
56974,0,24,0,572,256
56973,0,26,0,572,232
56972,4,15,0,572,178
